match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,48.539641948430955,69.60071345256826,True,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,57.24566707721181,45.19135823256019,False,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,58.409081246122554,59.99561019139196,True,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,59.76109369406811,52.78648439024083,False,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,60.95272539679118,52.047927873441914,True,False,False,1,0,14,,,,
3904629,3e797488-c543-401f-99c0-3e5e8e439adb,37.5,45.599998474121094,True,False,True,1,0,14,4642.0,Millie Bright,6.0,England Women's
3904629,3e797488-c543-401f-99c0-3e5e8e439adb,41.99555365733569,49.05311616020979,False,False,False,1,0,14,,,,
3904629,3e797488-c543-401f-99c0-3e5e8e439adb,44.01725778724723,36.43148684584959,True,False,False,1,0,14,,,,
3904629,3e797488-c543-401f-99c0-3e5e8e439adb,49.95553058487094,67.61536368578783,True,False,False,1,0,14,,,,
3904629,0f25a2f5-5ec5-45c8-bcee-e7357179f2cf,12.300000190734863,37.29999923706055,True,True,True,1,0,16,42787.0,Mackenzie Arnold,18.0,Australia Women's
3904629,0f25a2f5-5ec5-45c8-bcee-e7357179f2cf,27.983722713000077,41.78167314726958,True,False,False,1,0,16,,,,
3904629,0f25a2f5-5ec5-45c8-bcee-e7357179f2cf,31.74589141258825,43.40689215137793,False,False,False,1,0,16,,,,
3904629,0f25a2f5-5ec5-45c8-bcee-e7357179f2cf,33.08054483151676,22.46590906298202,True,False,False,1,0,16,,,,
3904629,b6e9f4b5-0260-4d27-b266-791b1200f175,12.300000190734863,37.29999923706055,True,True,True,1,0,16,42787.0,Mackenzie Arnold,18.0,Australia Women's
3904629,b6e9f4b5-0260-4d27-b266-791b1200f175,27.983722713000077,41.78167314726958,True,False,False,1,0,16,,,,
3904629,b6e9f4b5-0260-4d27-b266-791b1200f175,31.74589141258825,43.40689215137793,False,False,False,1,0,16,,,,
3904629,b6e9f4b5-0260-4d27-b266-791b1200f175,33.08054483151676,22.46590906298202,True,False,False,1,0,16,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,15.899999618530273,35.900001525878906,True,True,True,1,0,19,42787.0,Mackenzie Arnold,18.0,Australia Women's
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,22.403536394392205,38.937812877527115,True,False,False,1,0,19,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,23.511034977665716,20.37864173864706,True,False,False,1,0,19,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,30.620715519906355,65.41728292680192,True,False,False,1,0,19,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,35.51036683993078,44.37749733368159,False,False,False,1,0,19,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,37.490228342309464,30.49821098879982,False,False,False,1,0,19,,,,
3904629,b0388bf2-b069-4525-9554-eb20b22b624e,40.72007127217407,17.589166189578066,False,False,False,1,0,19,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,12.204386773666812,42.28056717343427,True,True,False,1,0,21,42787.0,Mackenzie Arnold,18.0,Australia Women's
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,20.497450193232737,44.29354133700174,True,False,False,1,0,21,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,21.200000762939453,26.299999237060547,True,False,True,1,0,21,10252.0,Alex Greenwood,5.0,England Women's
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,27.233445838175157,68.85363962266663,True,False,False,1,0,21,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,36.40381637256752,47.41643009881405,False,False,False,1,0,21,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,36.90757269045287,34.40688843607305,False,False,False,1,0,21,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,37.44188115492298,38.98753672533692,True,False,False,1,0,21,,,,
3904629,9b3fc171-6163-4824-9f38-52daa0d814ba,39.201258081609666,20.627874601361157,False,False,False,1,0,21,,,,
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,12.204386773666812,42.28056717343427,True,True,False,1,0,21,42787.0,Mackenzie Arnold,18.0,Australia Women's
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,20.497450193232737,44.29354133700174,True,False,False,1,0,21,,,,
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,21.200000762939453,26.299999237060547,True,False,True,1,0,21,10252.0,Alex Greenwood,5.0,England Women's
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,27.233445838175157,68.85363962266663,True,False,False,1,0,21,,,,
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,36.40381637256752,47.41643009881405,False,False,False,1,0,21,,,,
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,36.90757269045287,34.40688843607305,False,False,False,1,0,21,,,,
3904629,d30cb495-f920-4abe-8bea-cf5797aa0666,37.44188115492298,38.98753672533692,True,False,False,1,0,21,,,,
